,Text,Lemma,POS,Tag,Dep,Shape,Is_Alpha,Is_Stop
17603,préservé,préserver,ADJ,ADJ,ROOT,xxxx,True,False
17604,),),PUNCT,PUNCT,punct,),False,False
17605,",",",",PUNCT,PUNCT,punct,",",False,False
17606,soit,être,CCONJ,CCONJ,cc,xxxx,True,True
17607,à,à,ADP,ADP,case,x,True,True
17608,une,un,DET,DET,det,xxx,True,True
17609,contamination,contamination,NOUN,NOUN,conj,xxxx,True,False
17610,par,par,ADP,ADP,case,xxx,True,True
17611,SˇA,SˇA,PROPN,PROPN,nmod,XxX,True,False
17612,48,48,NUM,NUM,nummod,dd,False,False
17613,äu,äu,DET,DET,det,xx,True,False
17614,b2,b2,NOUN,NOUN,nmod,xd,False,False
17615,s,s,NOUN,NOUN,nmod,x,True,False
17616,ar,ar,NOUN,NOUN,nmod,xx,True,False
17617,-,-,NOUN,NOUN,obl:mod,-,False,False
17618,s,s,PROPN,PROPN,obl:mod,x,True,False
17619,ar,ar,NOUN,NOUN,obl:agent,xx,True,False
17620,-,-,PROPN,PROPN,nmod,-,False,False
17621,re,r,PROPN,PROPN,nmod,xx,True,False
17622,-,-,PROPN,PROPN,punct,-,False,False
17623,g,gramme,NOUN,NOUN,obl:agent,x,True,False
17624,in,in,X,X,parataxis,xx,True,False
17625,7,7,NUM,NUM,fixed,d,False,False
17626,(,(,PUNCT,PUNCT,punct,(,False,False
17627,remarquer,remarquer,VERB,VERB,parataxis,xxxx,True,False
17628,que,que,SCONJ,SCONJ,mark,xxx,True,True
17629,les,le,DET,DET,det,xxx,True,True
17630,deux,deux,NUM,NUM,nummod,xxxx,True,True
17631,dupl,dupl,NOUN,NOUN,ccomp,xxxx,True,False
17632,.,.,PUNCT,PUNCT,punct,.,False,False
17633,ont,avoir,VERB,VERB,ROOT,xxx,True,True
17634,äu,äu,DET,DET,det,xx,True,False
17635,b2-sar,b2-sar,NOUN,NOUN,obj,xd-xxx,False,False
17636,[,[,PUNCT,PUNCT,punct,[,False,False
17637,comme,comme,ADP,ADP,case,xxxx,True,True
17638,dans,dans,ADP,ADP,case,xxxx,True,True
17639,SˇA,SˇA,PROPN,PROPN,obl:mod,XxX,True,False
17640,!,!,PUNCT,PUNCT,punct,!,False,False
17641,],],PUNCT,PUNCT,punct,],False,False
17642,",",",",PUNCT,PUNCT,punct,",",False,False
17643,pas,pas,ADV,ADV,advmod,xxx,True,True
17644,äu,äu,CCONJ,CCONJ,dep,xx,True,False
17645,b2-dar,b2-dar,NOUN,NOUN,ROOT,xd-xxx,False,False
17646,),),PUNCT,PUNCT,punct,),False,False
17647,.,.,PUNCT,PUNCT,punct,.,False,False
17648,gid,gid,ADP,ADP,ROOT,xxx,True,False
17649,2,2,NUM,NUM,fixed,d,False,False
17650,:,:,PUNCT,PUNCT,punct,:,False,False
17651,gid,gid,NOUN,NOUN,nmod,xxx,True,False
17652,2-da,2-da,NOUN,NOUN,nmod,d-xx,False,False
17653,-,-,NOUN,NOUN,nmod,-,False,False
17654,zu,zu,PROPN,PROPN,nmod,xx,True,False
17655,-,-,PROPN,PROPN,nmod,-,False,False
17656,ne,ne,ADV,ADV,nmod,xx,True,True
17657,(,(,PUNCT,PUNCT,punct,(,False,False
17658,textes,texte,NOUN,NOUN,ROOT,xxxx,True,False
17659,math,math,PROPN,PROPN,amod,xxxx,True,False
17660,.,.,PUNCT,PUNCT,punct,.,False,False
17661,),),PUNCT,PUNCT,ROOT,),False,False
17662,;,;,PUNCT,PUNCT,punct,;,False,False
17663,confer,confer,NOUN,NOUN,ROOT,xxxx,True,False
17664,  ,  ,SPACE,SPACE,dep,  ,False,False
17665,Powell,Powell,PROPN,PROPN,nmod,Xxxxx,True,False
17666,",",",",PUNCT,PUNCT,punct,",",False,False
17667,op,op,PROPN,PROPN,conj,xx,True,False
17668,.,.,PUNCT,PUNCT,punct,.,False,False
17669,cit,cit,VERB,VERB,ROOT,xxx,True,False
17670,.,.,PUNCT,PUNCT,punct,.,False,False
17671,317,317,NUM,NUM,nummod,ddd,False,False
17672,et,et,CCONJ,CCONJ,cc,xx,True,True
17673,319,319,NUM,NUM,conj,ddd,False,False
17674,n.,n.,NOUN,NOUN,ROOT,x.,False,False
17675,26,26,NUM,NUM,nummod,dd,False,False
17676,.,.,PUNCT,PUNCT,punct,.,False,False
17677,ke,ke,NOUN,NOUN,mark,xx,True,False
17678,:,:,PUNCT,PUNCT,punct,:,False,False
17679,Dans,dans,ADP,ADP,case,Xxxx,True,True
17680,ke,ke,NOUN,NOUN,nmod,xx,True,False
17681,-,-,PROPN,PROPN,fixed,-,False,False
17682,ta,ton,PRON,PRON,nsubj,xx,True,True
17683,=,=,VERB,VERB,ROOT,=,False,False
17684,ke,ke,PRON,PRON,advmod,xx,True,False
17685,3d,3d,ADJ,ADJ,amod,dx,False,False
17686,3d,3d,ADJ,ADJ,obj,dx,False,False
17687,a,avoir,VERB,VERB,advmod,x,True,True
17688,(,(,PUNCT,PUNCT,punct,(,False,False
17689,UET,uet,NOUN,NOUN,obj,XXX,True,False
17690,6,6,NUM,NUM,nummod,d,False,False
17691,",",",",PUNCT,PUNCT,punct,",",False,False
17692,123:45,123:45,NUM,NUM,nummod,ddd:dd,False,False
17693,[,[,PUNCT,PUNCT,punct,[,False,False
17694,catalogue,catalogue,NUM,NUM,nummod,xxxx,True,False
17695,littéraire,littéraire,ADJ,ADJ,amod,xxxx,True,False
17696,],],PUNCT,PUNCT,punct,],False,False
17697,=,=,VERB,VERB,ROOT,=,False,False
17698,incipit,incipit,VERB,VERB,xcomp,xxxx,True,False
17699,de,de,ADP,ADP,case,xx,True,True
17700,LSU,LSU,PROPN,PROPN,obl:arg,XXX,True,False
17701,),),PUNCT,PUNCT,punct,),False,False
17702,et,et,CCONJ,CCONJ,cc,xx,True,True
17703,peut-être,peut-être,ADV,ADV,advmod,xxxx-xxxx,False,False
17704,k,k,ADP,ADP,conj,x,True,False
17705,i,i,ADJ,ADJ,fixed,x,True,True
17706,-,-,PROPN,PROPN,nmod,-,False,False
17707,gˆ,gˆ,PRON,PRON,dep,xx,True,False
17708,u10ta,u10ta,NOUN,NOUN,fixed,xddxx,False,False
17709,u10ta,u10ta,PROPN,PROPN,fixed,xddxx,False,False
17710,(,(,PUNCT,PUNCT,punct,(,False,False
17711,SumLet,SumLet,PROPN,PROPN,dep,XxxXxx,True,False
17712,.,.,PUNCT,PUNCT,punct,.,False,False
17713,B,b,NOUN,NOUN,ROOT,X,True,False
17714,16:15,16:15,NUM,NUM,nmod,dd:dd,False,False
17715,tablets,tablet,NOUN,NOUN,ROOT,xxxx,True,False
17716,in,in,X,X,amod,xx,True,False
17717,the,the,X,X,dep,xxx,True,False
17718,collections,collecter,VERB,VERB,parataxis,xxxx,True,False
17719,of,of,X,X,dep,xx,True,False
17720,the,the,X,X,dep,xxx,True,False
17721,Oriental,Oriental,PROPN,PROPN,appos,Xxxxx,True,False
17722,Institute,Institute,PROPN,PROPN,flat:name,Xxxxx,True,False
17723,",",",",PUNCT,PUNCT,punct,",",False,False
17724,Univ,Univ,PROPN,PROPN,nmod,Xxxx,True,False
17725,.,.,PUNCT,PUNCT,punct,.,False,False
17726,of,of,ADP,ADP,case,xx,True,False
17727,Chicago,Chicago,PROPN,PROPN,ROOT,Xxxxx,True,False
17728,  ,  ,SPACE,SPACE,dep,  ,False,False
17729,et,et,CCONJ,CCONJ,cc,xx,True,True
17730,B,b,NOUN,NOUN,conj,X,True,False
17731,[,[,PUNCT,PUNCT,punct,[,False,False
17732,Ur,ur,NOUN,NOUN,ROOT,Xx,True,False
17733,],],PUNCT,PUNCT,punct,],False,False
17734,//,//,NOUN,NOUN,ROOT,//,False,False
17735,akgˆ,akgˆ,ADJ,ADJ,acl,xxxx,True,False
17736,akgˆ,akgˆ,VERB,VERB,xcomp,xxxx,True,False
17737,u10-ta,u10-ter,VERB,VERB,xcomp,xdd-xx,False,False
17738,(,(,PUNCT,PUNCT,punct,(,False,False
17739,F,f,NOUN,NOUN,obl:arg,X,True,False
17740,et,et,CCONJ,CCONJ,cc,xx,True,True
17741,I,i,NOUN,NOUN,conj,X,True,True
17742,[,[,PUNCT,PUNCT,punct,[,False,False
17743,Ni,ni,ADV,ADV,ROOT,Xx,True,True
17744,.,.,PUNCT,PUNCT,punct,.,False,False
17745,],],PUNCT,PUNCT,ROOT,],False,False
17746,),),PUNCT,PUNCT,ROOT,),False,False
17747,;,;,PUNCT,PUNCT,punct,;,False,False
17748,sur,sur,ADP,ADP,case,xxx,True,True
17749,les,le,DET,DET,det,xxx,True,True
17750,problèmes,problème,NOUN,NOUN,obl:mod,xxxx,True,False
17751,suscités,susciter,VERB,VERB,acl,xxxx,True,False
17752,par,par,ADP,ADP,case,xxx,True,True
17753,ce,ce,DET,DET,det,xx,True,True
17754,passage,passage,NOUN,NOUN,obl:mod,xxxx,True,False
17755,",",",",PUNCT,PUNCT,punct,",",False,False
17756,v.,v.,PRON,PRON,nsubj,x.,False,False
17757,infra,infrer,VERB,VERB,ROOT,xxxx,True,False
17758,5.257,5.257,NUM,NUM,punct,d.ddd,False,False
17759,l,l,NOUN,NOUN,det,x,True,False
17760,i,i,ADJ,ADJ,fixed,x,True,True
17761,b,b,NOUN,NOUN,dep,x,True,False
17762,b,b,NOUN,NOUN,fixed,x,True,False
17763,b,b,NOUN,NOUN,fixed,x,True,False
17764,a,avoir,AUX,AUX,aux:tense,x,True,True
17765,r,r,VERB,VERB,obj,x,True,False
17766,ak,ak,NOUN,NOUN,fixed,xx,True,False
17767,.,.,PUNCT,PUNCT,punct,.,False,False
17768,ke,ke,CCONJ,CCONJ,ROOT,xx,True,False
17769,-,-,NOUN,NOUN,fixed,-,False,False
17770,ek,ek,ADV,ADV,advmod,xx,True,False
17771,-,-,ADV,ADV,punct,-,False,False
17772,ke,ke,PRON,PRON,nsubj,xx,True,False
17773,=,=,VERB,VERB,dep,=,False,False
17774,ke,ke,DET,DET,det,xx,True,False
17775,3-ke,3-ke,PRON,PRON,obj,d-xx,False,False
17776,3,3,NUM,NUM,nmod,d,False,False
17777,:,:,PUNCT,PUNCT,punct,:,False,False
17778,P.,P.,PROPN,PROPN,nsubj:pass,X.,False,False
17779,Michalowski,Michalowski,PROPN,PROPN,flat:name,Xxxxx,True,False
17780,",",",",PUNCT,PUNCT,punct,",",False,False
17781,The,The,X,X,dep,Xxx,True,False
17782,Royal,Royal,X,X,conj,Xxxxx,True,False
17783,Correspondence,correspondence,NOUN,NOUN,flat:name,Xxxxx,True,False
17784,of,of,X,X,case,xx,True,False
17785,Ur,ur,PRON,PRON,obl:mod,Xx,True,False
17786,(,(,PUNCT,PUNCT,punct,(,False,False
17787,diss,dis,NOUN,NOUN,appos,xxxx,True,False
17788,.,.,PUNCT,PUNCT,punct,.,False,False
17789,",",",",PUNCT,PUNCT,punct,",",False,False
17790,Yale,Yale,PROPN,PROPN,ROOT,Xxxx,True,False
17791,Univ,Univ,PROPN,PROPN,flat:name,Xxxx,True,False
17792,.,.,PUNCT,PUNCT,punct,.,False,False
17793,),),PUNCT,PUNCT,nsubj,),False,False
17794,  ,  ,SPACE,SPACE,dep,  ,False,False
17795,10:15,10:15,NUM,NUM,nummod,dd:dd,False,False
17796,(,(,PUNCT,PUNCT,punct,(,False,False
17797,Suse,Suse,PROPN,PROPN,appos,Xxxx,True,False
17798,),),PUNCT,PUNCT,punct,),False,False
17799,.,.,PUNCT,PUNCT,punct,.,False,False
17800,ke,ke,NOUN,NOUN,det,xx,True,False
17801,4,4,NUM,NUM,fixed,d,False,False
17802,:,:,PUNCT,PUNCT,punct,:,False,False
17803,ke,ke,DET,DET,det,xx,True,False
17804,4ta,4ta,ADJ,ADJ,fixed,dxx,False,False
17805,4ta,4ter,VERB,VERB,fixed,dxx,False,False
17806,(,(,PUNCT,PUNCT,punct,(,False,False
17807,FI,FI,PROPN,PROPN,appos,XX,True,False
17808,72,72,NUM,NUM,nummod,dd,False,False
17809,A4,A4,PROPN,PROPN,nmod,Xd,False,False
17810,[,[,PUNCT,PUNCT,punct,[,False,False
17811,Tell,Tell,PROPN,PROPN,nsubj,Xxxx,True,False
17812,Haddad,Haddad,PROPN,PROPN,flat:name,Xxxxx,True,False
17813,],],PUNCT,PUNCT,punct,],False,False
17814,),),PUNCT,PUNCT,punct,),False,False
17815,//,//,VERB,VERB,ROOT,//,False,False
17816,ke,ke,NOUN,NOUN,dep,xx,True,False
17817,3-de,3-de,NUM,NUM,dep,d-xx,False,False
17818,3,3,NUM,NUM,fixed,d,False,False
17819,.,.,PUNCT,PUNCT,punct,.,False,False
17820,ke,ke,NOUN,NOUN,det,xx,True,False
17821,4,4,NUM,NUM,ROOT,d,False,False
17822,!,!,PUNCT,PUNCT,punct,!,False,False
17823,?,?,PUNCT,PUNCT,punct,?,False,False
17824,k,k,NOUN,NOUN,ROOT,x,True,False
17825,?,?,PUNCT,PUNCT,punct,?,False,False
17826,k,k,NOUN,NOUN,expl:subj,x,True,False
17827,e,e,NOUN,NOUN,dep,x,True,False
17828,4,4,NUM,NUM,ROOT,d,False,False
17829,!,!,PUNCT,PUNCT,punct,!,False,False
17830,?,?,PUNCT,PUNCT,punct,?,False,False
17831,-e,-e,NOUN,NOUN,obl:mod,-x,False,False
17832,-,-,PROPN,PROPN,obl:mod,-,False,False
17833,de,de,ADP,ADP,mark,xx,True,True
17834,3,3,NUM,NUM,fixed,d,False,False
17835,=,=,VERB,VERB,ROOT,=,False,False
17836,ke,ke,PRON,PRON,det,xx,True,False
17837,3k,3k,DET,DET,amod,dx,False,False
17838,3k,3k,ADJ,ADJ,obj,dx,False,False
17839,e,e,ADJ,ADJ,nmod,x,True,False
17840,3d,3d,ADJ,ADJ,dep,dx,False,False
17841,3d,3d,ADJ,ADJ,nmod,dx,False,False
17842,e,e,NOUN,NOUN,nmod,x,True,False
17843,3,3,NUM,NUM,nmod,d,False,False
17844,(,(,PUNCT,PUNCT,punct,(,False,False
17845,?,?,PUNCT,PUNCT,punct,?,False,False
17846,):,):,NOUN,NOUN,appos,):,False,False
17847,SˇA,sˇer,VERB,VERB,obj,XxX,True,False
17848,37,37,NUM,NUM,nummod,dd,False,False
17849,CC,cc,NOUN,NOUN,obl:arg,XX,True,False
17850,(,(,PUNCT,PUNCT,punct,(,False,False
17851,Suse,Suse,PROPN,PROPN,appos,Xxxx,True,False
17852,;,;,PUNCT,PUNCT,punct,;,False,False
17853,lecture,lecture,NOUN,NOUN,ROOT,xxxx,True,False
17854,proposée,proposer,VERB,VERB,acl,xxxx,True,False
17855,par,par,ADP,ADP,case,xxx,True,True
17856,M.-C.,m.-c.,NOUN,NOUN,obl:agent,X.-X.,False,False
17857,Ludwig,Ludwig,PROPN,PROPN,flat:name,Xxxxx,True,False
17858,",",",",PUNCT,PUNCT,punct,",",False,False
17859,Santag,Santag,PROPN,PROPN,conj,Xxxxx,True,False
17860,2,2,NUM,NUM,nummod,d,False,False
17861,[,[,PUNCT,PUNCT,punct,[,False,False
17862,1990,1990,NUM,NUM,nummod,dddd,False,False
17863,],],PUNCT,PUNCT,punct,],False,False
17864,146,146,NUM,NUM,nmod,ddd,False,False
17865,),),PUNCT,PUNCT,punct,),False,False
17866,//,//,VERB,VERB,ROOT,//,False,False
17867,ke,ke,NOUN,NOUN,det,xx,True,False
17868,3k,3k,ADJ,ADJ,amod,dx,False,False
17869,3k,3k,ADJ,ADJ,nmod,dx,False,False
17870,e,e,NOUN,NOUN,nmod,x,True,False
17871,3-de,3-de,NUM,NUM,dep,d-xx,False,False
17872,3,3,NUM,NUM,nmod,d,False,False
17873,;,;,PUNCT,PUNCT,punct,;,False,False
17874,épigr,épigr,NOUN,NOUN,ROOT,xxxx,True,False
17875,.,.,PUNCT,PUNCT,punct,.,False,False
17876,très,très,ADV,ADV,advmod,xxxx,True,True
17877,incertain,incertain,ADJ,ADJ,ROOT,xxxx,True,False
17878,.,.,PUNCT,PUNCT,punct,.,False,False
17879,kin,kin,PROPN,PROPN,ROOT,xxx,True,False
17880,(,(,PUNCT,PUNCT,punct,(,False,False
17881,?,?,PUNCT,PUNCT,ROOT,?,False,False
17882,):,):,NOUN,NOUN,ROOT,):,False,False
17883,Dans,dans,ADP,ADP,case,Xxxx,True,True
17884,les,le,DET,DET,det,xxx,True,True
17885,textes,texte,NOUN,NOUN,nmod,xxxx,True,False
17886,math,math,ADJ,ADJ,amod,xxxx,True,False
17887,.,.,PUNCT,PUNCT,punct,.,False,False
17888,",",",",PUNCT,PUNCT,punct,",",False,False
17889,ke,ke,NOUN,NOUN,mark,xx,True,False
17890,3-da,3-da,NOUN,NOUN,fixed,d-xx,False,False
17891,-,-,NOUN,NOUN,fixed,-,False,False
17892,zu,zu,PROPN,PROPN,obl:mod,xx,True,False
17893,-,-,PROPN,PROPN,fixed,-,False,False
17894,ne,ne,ADV,ADV,advmod,xx,True,True
17895,n’,n’,VERB,VERB,ROOT,x’,False,True
17896,alterne,alterne,VERB,VERB,xcomp,xxxx,True,False
17897,pas,pas,ADV,ADV,advmod,xxx,True,True
17898,seulement,seulement,ADV,ADV,advmod,xxxx,True,True
17899,avec,avec,ADP,ADP,case,xxxx,True,True
17900,gid,gid,NOUN,NOUN,obl:mod,xxx,True,False
17901,2-daz,2-daz,NUM,NUM,nmod,d-xxx,False,False
17902,2-daz,2-daz,NUM,NUM,nmod,d-xxx,False,False
17903,u,u,ADP,ADP,case,x,True,False
17904,-n,-n,PRON,PRON,nmod,-x,False,False
17905,e,e,X,X,nmod,x,True,False
17906,(,(,PUNCT,PUNCT,punct,(,False,False
17907,v.,v.,NOUN,NOUN,appos,x.,False,False
17908,supra,supra,ADJ,ADJ,nmod,xxxx,True,False
17909,),),PUNCT,PUNCT,punct,),False,False
17910,",",",",PUNCT,PUNCT,punct,",",False,False
17911,mais,mais,CCONJ,CCONJ,cc,xxxx,True,True
17912,aussi,aussi,ADV,ADV,advmod,xxxx,True,True
17913,avec,avec,ADP,ADP,case,xxxx,True,True
17914,kinda,kinda,NOUN,NOUN,conj,xxxx,True,False
17915,-,-,PROPN,PROPN,flat:name,-,False,False
17916,zu,zu,PROPN,PROPN,conj,xx,True,False
17917,-,-,PROPN,PROPN,conj,-,False,False
17918,ne,ne,ADV,ADV,advmod,xx,True,True
17919,kinda,kinda,ADV,ADV,conj,xxxx,True,False
17920,-,-,PROPN,PROPN,conj,-,False,False
17921,zu,zu,PROPN,PROPN,conj,xx,True,False
17922,-,-,PROPN,PROPN,conj,-,False,False
17923,ne,ne,ADV,ADV,advmod,xx,True,True
17924,",",",",PUNCT,PUNCT,punct,",",False,False
17925,kin,kin,PROPN,PROPN,conj,xxx,True,False
17926,-,-,PROPN,PROPN,conj,-,False,False
17927,ta,ton,ADV,ADV,obl:arg,xx,True,True
17928,-,-,NOUN,NOUN,conj,-,False,False
17929,zu(-un,zu(-un,PROPN,PROPN,obj,xx(-xx,False,False
17930,),),PUNCT,PUNCT,punct,),False,False
17931,-ne,-ne,PRON,PRON,punct,-xx,False,False
17932,et,et,CCONJ,CCONJ,cc,xx,True,True
17933,kin,kin,PROPN,PROPN,conj,xxx,True,False
17934,-,-,PROPN,PROPN,punct,-,False,False
17935,zu,zu,PROPN,PROPN,advmod,xx,True,False
17936,2n,2n,PROPN,PROPN,fixed,dx,False,False
17937,2n,2n,NUM,NUM,fixed,dx,False,False
17938,e,e,X,X,fixed,x,True,False
17939,(,(,PUNCT,PUNCT,punct,(,False,False
17940,cf.,cf.,VERB,VERB,appos,xx.,False,False
17941,J.,J.,PROPN,PROPN,obj,X.,False,False
17942,Friberg,Friberg,PROPN,PROPN,flat:name,Xxxxx,True,False
17943,",",",",PUNCT,PUNCT,punct,",",False,False
17944,Revue,revue,NOUN,NOUN,conj,Xxxxx,True,False
17945,d',de,ADP,ADP,case,x',False,True
17946,Assyriologie,assyriologie,NOUN,NOUN,nmod,Xxxxx,True,False
17947,et,et,CCONJ,CCONJ,cc,xx,True,True
17948,d',de,ADP,ADP,case,x',False,True
17949,Archéologie,archéologie,NOUN,NOUN,conj,Xxxxx,True,False
17950,Orientale,oriental,ADJ,ADJ,amod,Xxxxx,True,False
17951,(,(,PUNCT,PUNCT,punct,(,False,False
17952,Paris,Paris,PROPN,PROPN,appos,Xxxxx,True,False
17953,1886,1886,NUM,NUM,nmod,dddd,False,False
17954,ff,ff,NOUN,NOUN,nmod,xx,True,False
17955,.,.,PUNCT,PUNCT,punct,.,False,False
17956,),),PUNCT,PUNCT,punct,),False,False
17957,  ,  ,SPACE,SPACE,dep,  ,False,False
17958,94,94,NUM,NUM,nummod,dd,False,False
17959,[,[,PUNCT,PUNCT,punct,[,False,False
17960,2000,2000,NUM,NUM,obl:mod,dddd,False,False
17961,],],PUNCT,PUNCT,punct,],False,False
17962,165,165,NUM,NUM,obl:mod,ddd,False,False
17963,",",",",PUNCT,PUNCT,punct,",",False,False
17964,168,168,NUM,NUM,nummod,ddd,False,False
17965,",",",",PUNCT,PUNCT,punct,",",False,False
17966,169,169,NUM,NUM,nummod,ddd,False,False
17967,",",",",PUNCT,PUNCT,punct,",",False,False
17968,170,170,NUM,NUM,conj,ddd,False,False
17969,et,et,CCONJ,CCONJ,cc,xx,True,True
17970,171,171,NUM,NUM,conj,ddd,False,False
17971,),),PUNCT,PUNCT,punct,),False,False
17972,.,.,PUNCT,PUNCT,punct,.,False,False
17973,On,on,PRON,PRON,nsubj,Xx,True,True
17974,peut,pouvoir,VERB,VERB,ROOT,xxxx,True,True
17975,hésiter,hésiter,VERB,VERB,xcomp,xxxx,True,False
17976,entre,entrer,ADP,ADP,case,xxxx,True,True
17977,k,k,ADJ,ADJ,obl:arg,x,True,False
17978,igˆ,igˆ,NOUN,NOUN,fixed,xxx,True,False
17979,2,2,NUM,NUM,nummod,d,False,False
17980,«,«,PUNCT,PUNCT,fixed,«,False,False
17981,chercher,chercher,VERB,VERB,xcomp,xxxx,True,False
17982,»,»,PUNCT,PUNCT,punct,»,False,False
17983,«,«,PROPN,PROPN,punct,«,False,False
17984,chercher,chercher,VERB,VERB,xcomp,xxxx,True,False
17985,»,»,PUNCT,PUNCT,punct,»,False,False
17986,et,et,CCONJ,CCONJ,cc,xx,True,True
17987,une,un,DET,DET,det,xxx,True,True
17988,gr,gr,VERB,VERB,conj,xx,True,False
17989,.,.,PUNCT,PUNCT,punct,.,False,False
17990,non-standard,non-standard,ADJ,ADJ,ROOT,xxx-xxxx,False,False
17991,de,de,ADP,ADP,case,xx,True,True
17992,ke,ke,DET,DET,det,xx,True,False
17993,3-d,3-d,NUM,NUM,nmod,d-x,False,False
17994,(,(,PUNCT,PUNCT,punct,(,False,False
17995,lire,lire,VERB,VERB,appos,xxxx,True,False
17996,kin,kin,PROPN,PROPN,obl:arg,xxx,True,False
17997,-,-,PROPN,PROPN,nmod,-,False,False
17998,da,da,PROPN,PROPN,nmod,xx,True,True
17999,-,-,PROPN,PROPN,nmod,-,False,False
18000,zu,zu,PROPN,PROPN,obl:arg,xx,True,False
18001,-,-,PROPN,PROPN,nmod,-,False,False
18002,ne,ne,ADV,ADV,advmod,xx,True,True
18003,<,<,VERB,VERB,conj,<,False,False
18004,/kiddazune/,/kiddazune/,PROPN,PROPN,obj,/xxxx/,False,False
18005,?,?,PUNCT,PUNCT,punct,?,False,False
18006,),),PUNCT,PUNCT,ROOT,),False,False
18007,.,.,PUNCT,PUNCT,punct,.,False,False
18008,k,k,NOUN,NOUN,case,x,True,False
18009,i,i,ADJ,ADJ,fixed,x,True,True
18010,t,t,NOUN,NOUN,case,x,True,False
18011,2(tag4,2(tag4,NUM,NUM,dep,d(xxxd,False,False
18012,):,):,NOUN,NOUN,ROOT,):,False,False
18013,k,k,ADP,ADP,case,x,True,False
18014,it,it,NOUN,NOUN,ROOT,xx,True,False
18015,2-ta,2-ta,NOUN,NOUN,nmod,d-xx,False,False
18016,-,-,NOUN,NOUN,nmod,-,False,False
18017,zu,zu,PROPN,PROPN,nmod,xx,True,False
18018,-,-,PROPN,PROPN,nmod,-,False,False
18019,un,un,PRON,PRON,nmod,xx,True,True
18020,-,-,NOUN,NOUN,nmod,-,False,False
18021,ne,ne,ADV,ADV,nmod,xx,True,True
18022,(,(,PUNCT,PUNCT,punct,(,False,False
18023,Baqir,Baqir,PROPN,PROPN,conj,Xxxxx,True,False
18024,",",",",PUNCT,PUNCT,punct,",",False,False
18025,A.,A.,PROPN,PROPN,conj,X.,False,False
18026,Parrot,Parrot,PROPN,PROPN,flat:name,Xxxxx,True,False
18027,",",",",PUNCT,PUNCT,punct,",",False,False
18028,Sumer,Sumer,PROPN,PROPN,conj,Xxxxx,True,False
18029,.,.,PUNCT,PUNCT,punct,.,False,False
18030,Die,Die,PROPN,PROPN,nsubj,Xxx,True,False
18031,mesopotamische,mesopotamische,NOUN,NOUN,ROOT,xxxx,True,False
18032,Kunst,Kunst,PROPN,PROPN,nmod,Xxxxx,True,False
18033,von,von,ADJ,ADJ,advmod,xxx,True,False
18034,den,den,VERB,VERB,case,xxx,True,False
18035,Anfängen,anfängen,NOUN,NOUN,nmod,Xxxxx,True,False
18036,bis,bis,PROPN,PROPN,amod,xxx,True,False
18037,zum,zum,PROPN,PROPN,appos,xxx,True,False
18038,XII,xii,ADJ,ADJ,flat:name,XXX,True,False
18039,.,.,PUNCT,PUNCT,punct,.,False,False
18040,vorchristlichen,vorchristlichen,VERB,VERB,ROOT,xxxx,True,False
18041,Jahrhundert,Jahrhundert,PROPN,PROPN,ROOT,Xxxxx,True,False
18042,(,(,PUNCT,PUNCT,punct,(,False,False
18043,Munich,Munich,PROPN,PROPN,appos,Xxxxx,True,False
18044,1960,1960,NUM,NUM,nummod,dddd,False,False
18045,),),PUNCT,PUNCT,punct,),False,False
18046,  ,  ,SPACE,SPACE,dep,  ,False,False
18047,6,6,NUM,NUM,nummod,d,False,False
18048,",",",",PUNCT,PUNCT,punct,",",False,False
18049,42,42,NUM,NUM,nmod,dd,False,False
18050,/,sur,ADP,ADP,case,/,False,False
18051,pl,pl,NOUN,NOUN,nmod,xx,True,False
18052,.,.,PUNCT,PUNCT,punct,.,False,False
18053,1,1,NUM,NUM,nummod,d,False,False
18054,sq,sq,NOUN,NOUN,ROOT,xx,True,False
18055,.,.,PUNCT,PUNCT,punct,.,False,False
18056,[,[,PUNCT,PUNCT,ROOT,[,False,False
18057,après,après,ADP,ADP,case,xxxx,True,True
18058,p.,p.,NOUN,NOUN,punct,x.,False,False
18059,54,54,NUM,NUM,nummod,dd,False,False
18060,],],PUNCT,PUNCT,punct,],False,False
18061,6,6,NUM,NUM,nummod,d,False,False
18062,[,[,PUNCT,PUNCT,punct,[,False,False
18063,Tell,Tell,PROPN,PROPN,nmod,Xxxx,True,False
18064,Harmal,Harmal,PROPN,PROPN,flat:name,Xxxxx,True,False
18065,",",",",PUNCT,PUNCT,punct,",",False,False
18066,texte,texte,NOUN,NOUN,nmod,xxxx,True,False
18067,math,math,ADJ,ADJ,amod,xxxx,True,False
18068,.,.,PUNCT,PUNCT,punct,.,False,False
18069,],],PUNCT,PUNCT,ROOT,],False,False
18070,),),PUNCT,PUNCT,ROOT,),False,False
18071,;,;,PUNCT,PUNCT,punct,;,False,False
18072,confer,confer,VERB,VERB,ROOT,xxxx,True,False
18073,  ,  ,SPACE,SPACE,dep,  ,False,False
18074,A.,A.,PROPN,PROPN,nmod,X.,False,False
18075,Cavigneaux,Cavigneaux,PROPN,PROPN,flat:name,Xxxxx,True,False
18076,/,sur,ADP,ADP,case,/,False,False
18077,F.,F.,PROPN,PROPN,nmod,X.,False,False
18078,N.,n.,NOUN,NOUN,ROOT,X.,False,False
18079,H.,H.,PROPN,PROPN,flat:name,X.,False,False
